"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"08-Oct-2024","EQ","1,212.75","1,226.55","1,193.15","1,209.75","1,215.00","1,208.70","1,208.98","1,822.95","1,068.00","23,141","2,79,77,033.15","1,714"
"07-Oct-2024","EQ","1,232.00","1,244.65","1,204.80","1,237.95","1,210.65","1,209.75","1,219.31","1,822.95","1,068.00","17,240","2,10,20,820.00","1,446"
"04-Oct-2024","EQ","1,240.00","1,251.95","1,227.10","1,234.80","1,235.75","1,237.95","1,240.95","1,822.95","974.65","18,136","2,25,05,821.00","1,629"
"03-Oct-2024","EQ","1,235.00","1,241.90","1,229.00","1,238.65","1,236.00","1,234.80","1,233.44","1,822.95","974.65","19,273","2,37,72,085.35","1,758"
"01-Oct-2024","EQ","1,243.85","1,259.90","1,235.00","1,243.85","1,238.00","1,238.65","1,239.65","1,822.95","974.65","14,409","1,78,62,075.70","1,509"
"30-Sep-2024","EQ","1,264.95","1,265.20","1,238.05","1,256.05","1,248.30","1,243.85","1,245.37","1,822.95","974.65","35,119","4,37,36,269.25","3,814"
"27-Sep-2024","EQ","1,299.00","1,299.00","1,251.10","1,277.05","1,256.95","1,256.05","1,263.86","1,822.95","966.70","56,737","7,17,07,523.45","4,626"
"26-Sep-2024","EQ","1,290.00","1,290.00","1,271.65","1,275.80","1,273.30","1,277.05","1,279.68","1,822.95","966.70","19,252","2,46,36,434.85","2,299"
"25-Sep-2024","EQ","1,302.00","1,334.00","1,259.35","1,300.00","1,275.75","1,275.80","1,281.10","1,822.95","966.70","67,752","8,67,96,781.45","9,738"
"24-Sep-2024","EQ","1,280.00","1,308.00","1,272.00","1,287.60","1,296.25","1,300.00","1,290.80","1,822.95","966.70","81,928","10,57,52,769.65","20,474"
"23-Sep-2024","EQ","1,280.00","1,299.45","1,256.10","1,277.30","1,292.00","1,287.60","1,276.67","1,822.95","966.70","36,930","4,71,47,407.10","5,639"
"20-Sep-2024","EQ","1,291.45","1,291.45","1,247.00","1,272.35","1,280.00","1,277.30","1,267.01","1,822.95","962.00","33,196","4,20,59,751.00","5,740"
"19-Sep-2024","EQ","1,318.00","1,318.00","1,249.35","1,296.35","1,269.70","1,272.35","1,273.45","1,822.95","962.00","40,633","5,17,44,149.20","7,059"
"18-Sep-2024","EQ","1,308.35","1,309.65","1,286.45","1,298.90","1,302.75","1,296.35","1,298.86","1,822.95","962.00","16,418","2,13,24,636.55","3,078"
"17-Sep-2024","EQ","1,325.00","1,325.00","1,292.00","1,316.35","1,300.00","1,298.90","1,300.19","1,822.95","962.00","22,455","2,91,95,827.95","3,838"
"16-Sep-2024","EQ","1,337.20","1,345.60","1,300.10","1,337.20","1,315.00","1,316.35","1,318.78","1,822.95","962.00","28,046","3,69,86,599.70","4,268"
"13-Sep-2024","EQ","1,340.00","1,346.00","1,329.00","1,329.25","1,344.00","1,337.20","1,337.57","1,822.95","962.00","21,851","2,92,27,166.95","4,384"
"12-Sep-2024","EQ","1,343.55","1,343.55","1,319.05","1,330.25","1,323.55","1,329.25","1,325.88","1,822.95","962.00","18,033","2,39,09,562.80","3,793"
"11-Sep-2024","EQ","1,330.00","1,358.00","1,320.05","1,341.25","1,330.00","1,330.25","1,329.61","1,822.95","962.00","19,558","2,60,04,577.20","3,782"
"10-Sep-2024","EQ","1,351.70","1,368.10","1,325.70","1,351.70","1,337.00","1,341.25","1,340.83","1,822.95","962.00","32,547","4,36,40,023.60","4,389"
"09-Sep-2024","EQ","1,382.00","1,386.40","1,332.00","1,361.65","1,367.50","1,351.70","1,347.83","1,822.95","962.00","32,263","4,34,85,097.70","5,746"
"06-Sep-2024","EQ","1,398.85","1,405.00","1,345.00","1,348.45","1,362.55","1,361.65","1,369.36","1,822.95","962.00","94,323","12,91,61,707.20","10,721"
"05-Sep-2024","EQ","1,368.55","1,375.00","1,339.10","1,367.55","1,347.05","1,348.45","1,351.72","1,822.95","962.00","31,143","4,20,96,469.15","3,962"
"04-Sep-2024","EQ","1,360.00","1,375.60","1,360.00","1,379.35","1,368.55","1,367.55","1,367.99","1,822.95","962.00","16,959","2,31,99,696.95","2,184"
"03-Sep-2024","EQ","1,388.05","1,388.05","1,366.70","1,409.55","1,380.00","1,379.35","1,376.09","1,822.95","962.00","38,512","5,29,95,979.80","4,976"
"02-Sep-2024","EQ","1,407.00","1,418.80","1,402.00","1,400.15","1,410.55","1,409.55","1,408.95","1,822.95","962.00","40,300","5,67,80,644.85","8,404"
"30-Aug-2024","EQ","1,402.95","1,405.95","1,390.00","1,394.15","1,402.00","1,400.15","1,398.10","1,822.95","962.00","29,395","4,10,97,208.30","4,249"
"29-Aug-2024","EQ","1,398.90","1,410.80","1,385.00","1,390.90","1,394.40","1,394.15","1,397.01","1,822.95","962.00","32,976","4,60,67,943.65","3,981"
"28-Aug-2024","EQ","1,383.00","1,420.00","1,376.60","1,375.05","1,384.65","1,390.90","1,398.58","1,822.95","962.00","66,789","9,34,09,525.60","5,859"
"27-Aug-2024","EQ","1,383.85","1,399.95","1,371.15","1,383.85","1,373.00","1,375.05","1,380.94","1,822.95","962.00","78,956","10,90,33,839.70","6,788"
"26-Aug-2024","EQ","1,407.95","1,419.00","1,377.20","1,378.65","1,378.50","1,383.85","1,396.92","1,822.95","962.00","91,099","12,72,58,440.20","9,915"
"23-Aug-2024","EQ","1,424.05","1,435.00","1,369.90","1,424.20","1,383.00","1,378.65","1,385.73","1,822.95","962.00","1,61,950","22,44,19,125.55","12,595"
"22-Aug-2024","EQ","1,524.05","1,526.95","1,411.90","1,524.10","1,432.00","1,424.20","1,457.74","1,822.95","962.00","6,00,320","87,51,09,901.10","47,910"
"21-Aug-2024","EQ","1,550.05","1,574.00","1,465.55","1,410.05","1,511.80","1,524.10","1,520.03","1,822.95","962.00","13,88,954","2,11,12,48,113.15","91,442"
"20-Aug-2024","EQ","1,374.80","1,410.05","1,331.90","1,175.05","1,410.05","1,410.05","1,371.26","1,822.95","962.00","6,65,124","91,20,60,462.05","25,586"
"19-Aug-2024","EQ","1,207.20","1,220.00","1,168.00","1,203.10","1,183.00","1,175.05","1,189.55","1,822.95","962.00","51,819","6,16,41,336.50","6,662"
"16-Aug-2024","EQ","1,168.95","1,214.00","1,165.00","1,142.20","1,200.00","1,203.10","1,189.21","1,822.95","945.00","39,105","4,65,03,940.35","6,048"
"14-Aug-2024","EQ","1,165.40","1,178.00","1,139.75","1,154.65","1,145.80","1,142.20","1,146.38","1,822.95","945.00","26,233","3,00,72,917.80","3,247"
"13-Aug-2024","EQ","1,180.00","1,180.00","1,139.55","1,169.55","1,157.95","1,154.65","1,160.04","1,822.95","945.00","31,850","3,69,47,366.05","4,523"
"12-Aug-2024","EQ","1,201.15","1,209.90","1,167.00","1,200.70","1,170.00","1,169.55","1,175.80","1,822.95","945.00","61,169","7,19,22,494.80","7,188"
"09-Aug-2024","EQ","1,230.00","1,230.00","1,194.35","1,206.85","1,200.00","1,200.70","1,207.24","1,822.95","945.00","44,197","5,33,56,401.20","8,437"
"08-Aug-2024","EQ","1,211.00","1,240.55","1,201.05","1,209.50","1,204.10","1,206.85","1,219.92","1,822.95","945.00","38,604","4,70,93,757.15","5,918"
"07-Aug-2024","EQ","1,224.25","1,255.95","1,200.70","1,200.15","1,211.00","1,209.50","1,225.12","1,822.95","945.00","55,916","6,85,03,884.00","6,440"
"06-Aug-2024","EQ","1,272.90","1,307.70","1,195.45","1,272.05","1,198.00","1,200.15","1,236.65","1,822.95","945.00","1,42,435","17,61,42,151.55","19,341"
"05-Aug-2024","EQ","1,349.05","1,349.05","1,260.00","1,503.15","1,264.00","1,272.05","1,298.12","1,822.95","945.00","3,41,299","44,30,48,501.85","30,536"
"02-Aug-2024","EQ","1,533.00","1,538.40","1,489.80","1,543.00","1,500.00","1,503.15","1,510.14","1,822.95","945.00","51,077","7,71,33,567.15","6,976"
"01-Aug-2024","EQ","1,540.00","1,628.00","1,534.00","1,532.75","1,550.00","1,543.00","1,586.18","1,822.95","945.00","1,28,153","20,32,74,173.50","15,426"
"31-Jul-2024","EQ","1,538.10","1,542.70","1,514.10","1,520.90","1,531.00","1,532.75","1,531.14","1,822.95","945.00","18,842","2,88,49,651.05","3,719"
"30-Jul-2024","EQ","1,506.25","1,559.00","1,506.25","1,506.25","1,524.00","1,520.90","1,530.28","1,822.95","945.00","40,142","6,14,28,509.40","6,994"
"29-Jul-2024","EQ","1,534.00","1,544.95","1,500.60","1,522.25","1,508.10","1,506.25","1,515.10","1,822.95","945.00","41,154","6,23,52,249.95","5,872"
"26-Jul-2024","EQ","1,539.70","1,570.00","1,516.00","1,539.70","1,520.90","1,522.25","1,546.11","1,822.95","945.00","37,409","5,78,38,592.30","5,327"
"25-Jul-2024","EQ","1,530.05","1,570.00","1,519.70","1,539.05","1,528.00","1,539.70","1,547.90","1,822.95","945.00","36,036","5,57,79,960.85","6,017"
"24-Jul-2024","EQ","1,524.00","1,578.00","1,514.50","1,508.75","1,543.00","1,539.05","1,543.36","1,822.95","945.00","84,645","13,06,37,980.60","11,314"
"23-Jul-2024","EQ","1,495.05","1,528.65","1,450.05","1,488.55","1,510.50","1,508.75","1,493.45","1,822.95","945.00","59,219","8,84,40,773.55","7,255"
"22-Jul-2024","EQ","1,493.45","1,535.55","1,473.55","1,493.45","1,493.00","1,488.55","1,501.40","1,822.95","945.00","65,718","9,86,69,258.00","7,961"
"19-Jul-2024","EQ","1,478.15","1,645.00","1,478.15","1,478.05","1,500.00","1,493.45","1,556.91","1,822.95","945.00","3,61,388","56,26,49,045.90","39,067"
"18-Jul-2024","EQ","1,451.00","1,520.00","1,415.00","1,462.15","1,469.30","1,478.05","1,474.46","1,822.95","945.00","93,781","13,82,76,245.50","13,626"
"16-Jul-2024","EQ","1,507.45","1,530.05","1,450.00","1,496.95","1,452.20","1,462.15","1,489.47","1,822.95","945.00","48,133","7,16,92,840.10","7,301"
"15-Jul-2024","EQ","1,476.00","1,540.65","1,446.00","1,427.90","1,499.65","1,496.95","1,505.96","1,822.95","945.00","2,04,674","30,82,29,954.85","22,059"
